id,name,type,description,confidence,mentions,is_anchor
4474,吴勤烈士陵园,建筑遗迹,位于佛山城区西南角南翘村头，纪念抗日战争期间英勇牺牲的革命烈士,0.95,2,0
4475,围墙,建筑遗迹,养云庐周围的墙体,0.95,2,0
4476,大叶榕,建筑遗迹,大叶榕树，常见于古迹周围,0.85,2,0
4477,木棉树,建筑遗迹,木棉树，常见于古迹周围,0.85,2,0
4478,张楼镇,地名,佛山市南海区的一个镇,0.95,2,0
4479,细叶榕,物产饮食,一种古树种类,0.85,2,0
4480,清宣统元年,朝代年号,清末慈禧与光绪去世之年,0.95,2,0
4481,《百里奚会妻》,典籍作品,粤剧剧本,0.95,2,0
4482,《人面桃花》,典籍作品,粤剧剧本,0.95,2,0
4483,《盲婚恨》,典籍作品,早期由佛山青年白话剧社编演的话剧作品,0.9,2,0
4484,伟人庙,建筑遗迹,明清时期保留的木结构戏台之一,0.85,2,0
4485,涌边东园,建筑遗迹,明清时期保留的木结构戏台之一,0.85,2,0
4486,丹桂戏院,建筑遗迹,1910年建成的佛山第一间剧院,0.9,2,0
4487,红星戏院,建筑遗迹,1954年佛山地区文化局在福宁路兴建的戏院，今为红星影剧院,0.9,2,0
4488,石湾影剧院,建筑遗迹,佛山市综合性文化娱乐中心，1980年正式命名,0.95,2,0
4489,大世界映画院,建筑遗迹,20世纪40年代建立的电影院，后改名为太平戏院,0.95,2,0
4490,演戏,非遗技艺,南海地区传统民俗活动，包括神诞、庆丰收等演出,0.95,2,0
4491,华光神诞,历史事件,九月十八日为华光神诞，各坊建清火酶答谢神恩,0.95,2,0
4492,1957年,朝代年号,建国后的具体年份，对应民国36年,0.9,2,0
4493,市文化馆,建筑遗迹,佛山市的文化活动场所,0.85,2,0
4494,锣鼓柜,非遗技艺,传统民间戏剧表演形式，以锣鼓为主，辅以其他乐器,0.95,2,0
4495,灯谜,非遗技艺,民间猜射活动，常在节日和晚会中进行,0.95,2,0
4496,吴荃,人物,清代诗人，南海人,0.95,2,0
4497,龙塘诗社,非遗技艺,清代诗社，又名石龙诗社，南海人组织,0.95,2,0
4498,谢志明,人物,文学作者，创作了儿童短篇小说集《执蛋鬼》等作品,0.95,2,0
4499,关振旋,人物,佛山美术工作者，创作连环画《陶工苑火》,0.95,2,0
4500,周炳基,人物,佛山美术工作者，创作连环画《陶工苑火》,0.95,2,0
4501,黄强华,人物,对塑、油画、剪纸作品获奖,0.95,2,0
4502,邓绮竹,人物,作曲家、编舞家，参与多部作品的创作,0.95,2,0
4503,郑南,人物,作词人，与丽嘉、勇新合作了《花赏花人城心醉》,0.95,2,0
4504,丽嘉,人物,作曲家，与郑南合作了《花赏花人城心醉》,0.95,2,0
4505,佛山的传说,典籍作品,1985年编印的民间故事集,0.9,2,0
4506,佛山风采,典籍作品,1983年至1985年间编印的散文集,0.9,2,0
4507,群众艺术馆,建筑遗迹,佛山市的文化设施之一，用于开展各类文化活动,0.95,2,0
4508,永安路永兴街7号,地名,图书馆旧址的具体街道地址,0.95,2,0
4509,澜石汉墓群,建筑遗迹,佛山市第一批省级文物保护单位,0.95,2,0
4510,石湾镇工人文化宫,建筑遗迹,位于佛山市南海区石湾镇，建于1951年，现址在原石湾公园和平路。,0.95,2,0
4511,藏经阁,建筑遗迹,光绪年间开业的佛山福禄路口印刷木刻版本图书的场所,0.95,2,0
4512,新华书店,建筑遗迹,新中国成立后建立的文化事业机构,0.9,2,0
4513,华侨大厦,建筑遗迹,商业娱乐项目之一，具体地址不详,0.85,2,0
4514,市博物馆,建筑遗迹,收藏文物并举办展览的场所，具体地址不详,0.85,2,0
4515,何纤,人物,兼任秘书，负责处理日常事务,0.95,2,0
4516,谭锡,人物,第二届文代会副主席,0.9,2,0
4517,南海通讯社,非遗技艺,抗日战争前的新闻通讯机构,0.85,2,0
4518,谢丽生,人物,复办《南海日报》的社长，与《南海民国日报》立场相同,0.95,2,0
4519,南海民国日报,典籍作品,国民党组织的机关报，1931年至1938年出版,0.95,2,0
4520,佛山公园,建筑遗迹,未明确具体位置，可能是当时的公共活动场所,0.85,2,0
4521,梁展帆,人物,《粤江日报》社长，参与创办《事时日报》,0.95,2,0
4522,南海公报,典籍作品,1947-1949年期间的报纸名称,0.95,2,0
4523,石岗遗址,建筑遗迹,位于城区至澜石公路中段南约3公里处，新石器时代晚期遗址,0.95,2,0
4524,蒙清岗,建筑遗迹,出土东汉砖室墓及木椁墓，位于石湾区弱塘村西北角,0.9,2,0
4525,狮头岗,地名,中眠岗村前的岗地名，狮口正对村庄,0.95,2,0
4526,石赵头码头,建筑遗迹,位于汾江北岸的旧码头,0.95,2,0
4527,沙路灶,建筑遗迹,清代时期因灶口前的涌名沙路而得名，现仍为日用陶瓷厂使用,0.9,2,0
4528,凤鸣灶,建筑遗迹,清时期位于石湾工业大道化工陶瓷厂内的凤鸣灶,0.9,2,0
4529,何氏世祠,建筑遗迹,明代建造，清代多次维修，位于石湾水部东风路东，现为石湾区文化馆,0.95,2,0
4530,嘉庆已未,朝代年号,清嘉庆二十二年，1799年,0.85,2,0
4531,光绪丁丑,朝代年号,1877年，清光绪年间,0.95,2,0
4532,古洛芝兰牌坊,建筑遗迹,原称升平人瑞牌坊，1983年改名，原建在城区省元起口，石结构四柱三楼式牌坊,0.95,2,0
4533,招氏宗祠,建筑遗迹,清代宗族建筑，保存有道光癸卯年1843年的房屋,0.95,2,0
4534,张桓萌故居,建筑遗迹,位于沙塘坊13号，清代官员张桓萌的故居，由纵排6座房屋组成，首座为门楼，原建筑为古典式建筑,0.95,2,0
4535,简氏别墅,建筑遗迹,民国初年简照南所建，现仅余西式楼房两座保存完好,0.95,2,0
4536,姻花路,地名,佛山市南海区的一个历史街区,0.85,2,0
4537,道光十七年,朝代年号,具体年号，指塔坡寺再次修缮的年代,0.95,2,0
4538,筠清馆法帖,典籍作品,清道光年间吴荣光所刻的法帖,0.9,2,0
4539,梁知行,人物,梁日盛长子，在港创立星光实业有限公司,0.95,2,0
4540,日本帝国主义,历史事件,1938年日本帝国主义侵占佛山时，孔圣殿保存下来而其余建筑物被毁坏,0.85,2,0
4541,公益,非遗技艺,民国初期官山圩内的当押店之一,0.85,2,0
4542,经堂古寺,建筑遗迹,佛山较为古老的名胜，位于现新风路东端北面佛山市市委党校大院范围内,0.95,2,0
4543,水上关帝庙,建筑遗迹,佛山市第一批省级文物保护单位,0.95,2,0
4544,铁丘坟,建筑遗迹,佛山市第一批省级文物保护单位,0.95,2,0
4545,大帽岗唐宋窗址,建筑遗迹,唐宋时期遗址，位于大帽岗石湾镇内,0.85,2,0
4546,文化教育科技卫生体育,非遗技艺,泛指文化、教育、科技、卫生、体育等领域的活动或项目,0.8,2,0
4547,荷塘,地名,南海区的地名，具体位置不详,0.85,2,0
4548,马聪,人物,佛山老艺人，传授黄城金编曲,0.85,2,0
4549,陈勇,人物,南海市艺术家，作品《回归》获奖,0.95,2,0
4550,张阶平,人物,无具体描述，但提及于文献中,0.85,2,0
4551,佛山行,典籍作品,1983年出版的书籍,0.95,2,0
4552,梁士治,人物,清末考生，因姓名与康有为、梁启超有关联而未被重用,0.95,2,0
4553,《孝经》,典籍作品,儒家经典之一，主要阐述孝道,0.95,2,0
4554,幕伊学校,建筑遗迹,民国时期著名私立学校，由冯慕伊创办,0.95,2,0
4555,公理小学,建筑遗迹,教会办的小学,0.9,2,0
4556,元甲,建筑遗迹,民办及教会办的学校,0.85,2,0
4557,华英,建筑遗迹,佛山的教会学校之一,0.85,2,0
4558,西检中学,建筑遗迹,创办于民国21年（1932年）的学校,0.9,2,0
4559,经纬中学,建筑遗迹,一所私立中学，具体地址已变,0.85,2,0
4560,陈兴中,人物,佛山艺术专科学校的校长,0.95,2,0
4561,民国7年,朝代年号,1918年，民国时期的一个年份,0.95,2,0
4562,清道光三年,朝代年号,1823年，清朝的一个年份,0.95,2,0
4563,吴满福,人物,伤科专家，总结研究传统医疗技术,0.95,2,0
4564,彭玉林,人物,辨证治疗登革热病专家,0.95,2,0
4565,西医院,建筑遗迹,早期的医疗机构，后迁址为循道医院,0.9,2,0
4566,万善堂,建筑遗迹,清代设立的慈善诊所，曾多次重建和停办,0.95,2,0
4567,永兴街,地名,紫洞圩的街道之一,0.95,2,0
4568,太极拳,非遗技艺,中国武术流派之一，属于佛山精武体育会传授的拳术之一,0.9,2,0
4569,篮球,非遗技艺,现代体育项目，佛山篮球队活跃于省港澳及珠江流域,0.9,2,0
4570,龙形,非遗技艺,一种武术拳种,0.95,2,0
4571,梁小牧,人物,佛山归侨学生，1958年获广东省佛山市羽毛球锦标赛女子单打冠军,0.95,2,0
4572,春节,历史事件,我国传统的盛大新年节日，又称元日、元旦。,0.95,2,0
4573,元 宝,物产饮食,古代用于祭祀的铜钱，象征财富,0.9,2,0
4574,利市,非遗技艺,春节期间给晚辈或仆人的红包，带有祝福意义,0.9,2,0
4575,饮春敬,非遗技艺,开年后的一种宴请习俗,0.85,2,0
4576,生菜,物产饮食,南海地区种植的可生吃的绿叶蔬菜，用于各种传统习俗,0.95,2,0
4577,清明节,历史事件,传统节日，有扫墓的习俗,0.95,2,0
4578,中秋佳节,非遗技艺,我国传统节日，有赏月、吃月饼等习俗,0.8,2,0
4579,祭月,非遗技艺,中秋节传统习俗，包括设月光位、供拜月亮等,0.95,2,0
4580,冬至,非遗技艺,我国的传统节日，佛山人尤其是工商业者重视冬至这一天,0.95,2,0
4581,对联,非遗技艺,春节期间贴对联的习俗,0.95,2,0
4582,北帝神诞,历史事件,农历三月初三举行的北帝神诞活动,0.95,2,0
4583,《千字文》,典籍作品,启蒙读物之一，内容广泛，文字优美,0.9,2,0
4584,猪肉,物产饮食,文中提及的祝寿礼物之一,0.85,2,0
4585,祭日球月,非遗技艺,旧时佛山市民对日月的祭祀活动,0.8,2,0
4586,清明,朝代年号,节气名称，古代农业活动的重要参考,0.85,2,0
4587,佛教,非遗技艺,传入中国的宗教之一，主要以禅宗为主,0.95,2,0
4588,文华里,地名,佛山市内的街区,0.85,2,0
4589,草尾,地名,民国时期佛山地区的地名,0.9,2,0
4590,福贤布道堂,地名,佛山市南海区的地名,0.95,2,0
4591,古洞直街,地名,佛山人在香港办《石山》小报，古洞直街人,0.95,2,0
4592,条园社清正街,地名,清末刘俭开办小学的具体地点,0.9,2,0
4593,福音堂,建筑遗迹,传播基督教的场所,0.95,2,0
4594,薛冠霖,人物,被选举为第七、八、九届人大代表，曾任牧师,0.95,2,0
4595,甘丽珍,人物,担任第六届政协常委，城区第一届、第二届人大代表,0.95,2,0
4596,泉州,地名,宋代与三佛齐有定期航船往来,0.85,2,0
4597,三佛齐,地名,今印尼巨港，宋代有定期航船往来,0.9,2,0
4598,梁道明,人物,南海县西檐人，元朝时去印尼做生意，后成为侨领,0.95,2,0
4599,陈枝发,人物,参与抵制日货活动的华侨代表,0.95,2,0
4600,李广泉,人物,出任总会馆主席，佛山籍人士,0.95,2,0
4601,清光绪二十年,朝代年号,1894年，孙中山在檀香山华侨中创立兴中会,0.95,2,0
4602,格沙村,地名,佛山市郊的一个村庄,0.95,2,0
4603,陈枝,人物,马达加斯加华侨，原籍顺德，佛山籍商人,0.95,2,0
4604,梁日盛,人物,佛山人在香港开设2家梁新记牙刷店，其长子在港创立星光实业有限公司,0.95,2,0
4605,台湾,地名,海峡对岸的地区,0.95,2,0
4606,黄靖养,人物,明代医生，出身贫苦家庭，行医于沙田地区,0.95,2,0
4607,祖庙铺,建筑遗迹,原日祖庙铺立栅地方，加强防御,0.85,2,0
4608,弘治二年,朝代年号,明朝的年号,0.95,2,0
4609,葵林院,建筑遗迹,明代官署，伦文叙曾任职于此,0.85,2,0
4610,万历十一年,朝代年号,明代年号，1583年,0.95,2,0
4611,李畅,人物,待问的父亲，字若天，号岐庵，生有5个儿子，待问是遗腹子，母亲陈氏出身低微。,0.95,2,0
4612,陈某,人物,金鱼堂陈氏祠专师，免费让待问入学读书。,0.95,2,0
4613,万历三十八年,朝代年号,明神宗朱翊钧在位期间的年号,0.9,2,0
4614,李升问,人物,明代官员，因办理李柱明案件被削职查办后复原职,0.95,2,0
4615,上梓,人物,文中提到其变卖家产营救父亲，召集乡绅募勇击退叛兵,0.9,2,0
4616,梁锡植,人物,明代人，拜访李侍问并提议修志,0.95,2,0
4617,李绍祖,人物,清代佛山地区的地方绅士，推荐陈炎宗担任总纂,0.95,2,0
4618,乾隆重十七年,朝代年号,1752年的别称,0.95,2,0
4619,太平天国革命运动,历史事件,19世纪中叶中国的一场大规模农民起义,0.95,2,0
4620,咸丰九年,朝代年号,清朝咸丰年间,0.9,2,0
4621,乙未,朝代年号,1835年科举考试,0.9,2,0
4622,铅山县,地名,位于江西上饶市，清代属广信府,0.9,2,0
4623,霍伟南,人物,清末民初人，善作诗，曾任乡里文化活动的协助者，有教育侄儿的行为,0.95,2,0
4624,汾江草访,建筑遗迹,佛山市内的著名景观之一,0.95,2,0
4625,何铁桥,人物,晚清时期佛山的老师，指导文田读书,0.9,2,0
4626,光绪二十一,朝代年号,1895年，清末光绪帝的年号纪年,0.95,2,0
4627,《三洲日记》,典籍作品,张萌桓所著的出使日记,0.95,2,0
4628,宣统元年八月,朝代年号,清朝末年，1909年10月,0.95,2,0
4629,《二十年目睹之怪现状》,典籍作品,吴路人的代表作，揭露清政府官场丑态,0.95,2,0
4630,欧阳予倩,人物,中国著名戏剧家、教育家,0.95,2,0
4631,丁姓,宗族姓氏,与中姓争趟头发生械斗的姓氏之一,0.85,2,0
4632,佛山盲公饼,物产饮食,一种历史悠久的饼类食品，知名度较高。,0.95,2,0
4633,坤维女子中学,典籍作品,陈铁军后来就读的女子学校,0.85,2,0
4634,贵妃醉酒,非遗技艺,潘玉书创作的陶塑作品，表现的是贵妃醉酒的场景,0.9,2,0
4635,抗战图,非遗技艺,抗日主题绘画作品名称,0.85,2,0
4636,宋子文,人物,国民政府财政部长，控制了南洋兄弟烟草公司,0.95,2,0
4637,陶师庙,建筑遗迹,当地寺庙，用于施米施粥,0.85,2,0
4638,朱庆兰,人物,当时的广东省长，支持孤儿院建设,0.95,2,0
4639,茶亭,建筑遗迹,供乡人休息解渴的小型建筑,0.9,2,0
4640,梅柏,人物,生卒年不详，生长于南海县杰溶的贫苦家庭,0.95,2,0
4641,伍德生,人物,佛山市南海区企业家，重视员工管理与技术钻研,0.95,2,0
4642,佛山循道医院,建筑遗迹,佛山地区的医疗机构,0.85,2,0
4643,陈斗武馆,建筑遗迹,梁荫棠在此学习武功基础，广州颇有名气的武馆,0.9,2,0
4644,葛岗祖庙街,地名,位于佛山市内的古建筑群落,0.85,2,0
4645,三山乡,地名,元朝时期发生农民起义的地方,0.95,2,0
4646,西樵简村,地名,位于佛山市南海区西樵镇，与香云纱的起源有关,0.95,2,0
4647,九江前堆,物产饮食,九江地区的传统名特产，一种糕点,0.95,2,0
4648,杜定友,人物,广东文献学家、宿学名宿,0.95,2,0
4649,陈彦,人物,1913年获远东运动会跳远冠军，为我国运动员赢得第一面金牌,0.95,2,0
4650,景泰三年1452年,朝代年号,明朝景泰年间,0.95,2,0
4651,明万历,朝代年号,明代万历年间的建筑，距今已有400年历史,0.95,2,0
4652,明正统年间,朝代年号,明代正统年间，文中提到佛山开始设立团局,0.95,2,0
4653,《佛山日报》,典籍作品,佛山市创办的一份日报，扩大了在国内外的影响力,0.95,2,0
4654,西淋山,地名,《山川》中介绍的山岗之一,0.95,2,0
4655,蠕岗,地名,《山川》中介绍的山岗之一,0.95,2,0
4656,未珠岗,地名,《山川》中介绍的山岗之一,0.95,2,0
4657,佛山八景,典籍作品,佛山市志中记载的风景名胜,0.95,2,0
4658,冠礼,非遗技艺,新郎在迎亲前夜举行的冠礼仪式,0.95,2,0
4659,君主立宪,历史事件,清末尝试实行的政治制度,0.95,2,0
4660,区润东,人物,区守德堂的先人，遗嘱捐款支持修志,0.95,2,0
4661,仁地志,典籍作品,《佛山市志》的卷名之一,0.95,2,0
4662,县知事,人物,民国时期南海县行政长官的称谓,0.85,2,0
4663,李北翔,人物,佛山市地方志编纂委员会办公室主任，参与《佛山市志》编修工作,0.95,2,0
4664,陈显达,人物,粤剧表演艺术家,0.95,2,0
4665,冯氏宗祠,建筑遗迹,私整设在本村的祠堂，用于教学,0.9,2,0
4666,康德莹,人物,英国人，颁发西医书院毕业证书,0.95,2,0
4667,西医书院,建筑遗迹,未明确具体位置，但提及颁发毕业证书,0.85,2,0
4668,南汉,朝代年号,五代十国时期的一个政权，公元907-960年,0.9,2,0
4669,伦姓,宗族姓氏,凤凰岗村的姓氏之一,0.95,2,0
4670,郑家应,人物,清末商人，参与创办太古洋行轮船公司，后任职于轮船招商局,0.95,2,0
